"49.682603","-124.996222","2023-02-02T22:00","PM2.5","8.3","UG/M3","35","1","Courtenay Elementary School","British Columbia Ministry of Environment","000107100","124000107100"
"49.261014","-124.806628","2023-02-02T22:00","PM2.5","8.5","UG/M3","35","1","Port Alberni Elementary","British Columbia Ministry of Environment","000102602","124000102602"
"48.366058","-124.610046","2023-02-02T22:00","PM2.5","4.6","UG/M3","19","1","Neah Bay 2-Makah Tribe","Washington Department of Ecology","530090015","840530090015"
"49.889299","-124.5624","2023-02-02T22:00","PM2.5","2.8","UG/M3","12","1","Powell River James T","British Columbia Ministry of Environment","000102303","124000102303"
"43.362575","-124.218856","2023-02-02T22:00","PM2.5","5.9","UG/M3","25","1","Coos Bay Marshfield HS","Oregon Dept. of Environmental Quality","840410110003","840410110003"
"41.75613","-124.20347","2023-02-02T22:00","PM2.5","6.8","UG/M3","28","1","Crescent City","North Coast Unified Air Quality Management District","840060150007","840060150007"
"40.776943","-124.177498","2023-02-02T22:00","PM10","17.0","UG/M3","16","1","Jacobs","North Coast Unified Air Quality Management District","060231004","840060231004"
"43.989643","-124.109312","2023-02-02T22:00","PM2.5","3.5","UG/M3","15","1","Florence-Department of Forestry","Lane Regional Air Protection Agency","840410390100","840410390100"
"49.20083","-123.99389","2023-02-02T22:00","PM2.5","3.6","UG/M3","15","1","Nanaimo Labieux Road","British Columbia Ministry of Environment","000102102","124000102102"
"44.624399","-123.940064","2023-02-02T22:00","PM2.5","5.2","UG/M3","22","1","Toledo NE Hwy20 & NW A St","Oregon Dept. of Environmental Quality","840410410004","840410410004"
"46.9772","-123.8317","2023-02-02T22:00","PM2.5","8.6","UG/M3","36","1","Aberdeen-Division St","Washington Department of Ecology","530272002","840530272002"
"45.454722","-123.82","2023-02-02T22:00","PM2.5","4.5","UG/M3","19","1","Tillamook Jr High School","Oregon Dept. of Environmental Quality","840410570002","840410570002"
"39.43734","-123.78766","2023-02-02T22:00","PM10","19.0","UG/M3","18","1","Fort Bragg High School","Mendocino County AQMD","060450010","840060450010"
"48.786114","-123.717307","2023-02-02T22:00","PM2.5","15.7","UG/M3","59","2","Duncan College Street","British Columbia Ministry of Environment","000104804","124000104804"
"41.047111","-123.675177","2023-02-02T22:00","PM2.5","11.2","UG/M3","47","1","MMCA82062","California Air Resources Board","840MMCA82062","840MMCA82062"
"42.1617","-123.64835","2023-02-02T22:00","PM2.5","31.1","UG/M3","91","2","Cave Junction Forest Service","Oregon Dept. of Environmental Quality","410330036","840410330036"
"41.304302","-123.53714","2023-02-02T22:00","PM2.5","6.7","UG/M3","28","1","MMCA81046","California Air Resources Board","840MMCA81046","840MMCA81046"
"48.42389","-123.49278","2023-02-02T22:00","PM2.5","9.0","UG/M3","38","1","Colwood City Hall","British Columbia Ministry of Environment","000100308","124000100308"
"49.438848","-123.479185","2023-02-02T22:00","PM2.5","9.1","UG/M3","38","1","Langdale Elementary","British Columbia Ministry of Environment","000105301","124000105301"
"48.115","-123.436434","2023-02-02T22:00","PM2.5","7.4","UG/M3","31","1","Port Angeles-E 5th St","Washington Department of Ecology","530090017","840530090017"
"43.152911","-123.382212","2023-02-02T22:00","PM2.5","20.2","UG/M3","68","2","Roseburg Fire Dept","Oregon Dept. of Environmental Quality","840410190004","840410190004"
"48.441942","-123.363165","2023-02-02T22:00","PM2.5","8.8","UG/M3","37","1","Victoria Topaz","British Columbia Ministry of Environment","000100304","124000100304"
"39.39861","-123.35872","2023-02-02T22:00","PM2.5","15.1","UG/M3","57","2","Willits Blosser Lane","Mendocino County AQMD","840060452003","840060452003"
"42.434149","-123.348466","2023-02-02T22:00","PM2.5","15.0","UG/M3","57","2","Grants Pass - Parkside School","Oregon Dept. of Environmental Quality","410330114","840410330114"
"44.92261","-123.301956","2023-02-02T22:00","PM2.5","18.6","UG/M3","65","2","Dallas LaCreole Middle School","Oregon Dept. of Environmental Quality","840410530004","840410530004"
"44.565803","-123.292706","2023-02-02T22:00","PM2.5","14.8","UG/M3","57","2","Corvallis EPA Office","Oregon Dept. of Environmental Quality","840410030014","840410030014"
"49.368","-123.277","2023-02-02T22:00","PM2.5","5.9","UG/M3","25","1","Horseshoe Bay","Metro Vancouver","124000100138","124000100138"
"39.150478","-123.206528","2023-02-02T22:00","PM2.5","24.4","UG/M3","77","2","Ukiah Library","Mendocino County AQMD","060450006","840060450006"
"41.83951","-123.195662","2023-02-02T22:00","PM2.5","3.8","UG/M3","16","1","MMCA82067","California Air Resources Board","840MMCA82067","840MMCA82067"
"45.21956","-123.19298","2023-02-02T22:00","PM2.5","37.0","UG/M3","105","3","McMinnville High School","Oregon Dept. of Environmental Quality","840410711003","840410711003"
"49.18639","-123.15222","2023-02-02T22:00","PM2.5","9.9","UG/M3","41","1","Vancouver Airport","Metro Vancouver","000100134","124000100134"
"49.18639","-123.15222","2023-02-02T22:00","PM10","21.0","UG/M3","19","1","Vancouver Airport","Metro Vancouver","000100134","124000100134"
"49.70516","-123.15133","2023-02-02T22:00","PM2.5","1.7","UG/M3","7","1","SQUAMISH ELEMENTARY","British Columbia Ministry of Environment","000101603","124000101603"
"44.067223","-123.14135","2023-02-02T22:00","PM2.5","5.9","UG/M3","25","1","Eugene - Highway 99","Lane Regional Air Protection Agency","410390059","840410390059"
"44.1158","-123.12107","2023-02-02T22:00","PM2.5","0.5","UG/M3","2","1","Eugene - Wilkes Dr.","Lane Regional Air Protection Agency","840410390101","840410390101"
"49.14139","-123.10833","2023-02-02T22:00","PM2.5","8.4","UG/M3","35","1","Richmond South","Metro Vancouver","000100128","124000100128"
"45.52483","-123.10554","2023-02-02T22:00","PM2.5","45.9","UG/M3","127","3","Forest Grove Pacific University","Oregon Dept. of Environmental Quality","840410670006","840410670006"
"47.213551","-123.100807","2023-02-02T22:00","PM2.5","15.8","UG/M3","59","2","Shelton-W Franklin","Washington Department of Ecology","530450007","840530450007"
"44.61569","-123.091457","2023-02-02T22:00","PM2.5","19.7","UG/M3","67","2","Albany - Calapooia School","Oregon Dept. of Environmental Quality","410430009","840410430009"
